movement_id,value_date,entity_code,account_iban,counterparty_name,counterparty_iban,direction,amount_sek,currency,type,linked_ref,diversion_ref
BNK-001399,2023-11-01,VG-SE11,SE46 5000 0000 0011 0000 0011,Peab AB,SE-vendor-acct,debit,719762.67,SEK,vendor_payment,INV-001399,
BNK-001400,2023-12-01,VG-SE11,SE46 5000 0000 0011 0000 0011,Peab AB,SE-vendor-acct,debit,715349.67,SEK,vendor_payment,INV-001400,
BNK-001401,2024-01-01,VG-SE11,SE46 5000 0000 0011 0000 0011,Peab AB,SE-vendor-acct,debit,720490.67,SEK,vendor_payment,INV-001401,
BNK-001402,2024-02-01,VG-SE11,SE46 5000 0000 0011 0000 0011,Peab AB,SE-vendor-acct,debit,713661.67,SEK,vendor_payment,INV-001402,
BNK-001403,2024-03-01,VG-SE11,SE46 5000 0000 0011 0000 0011,Peab AB,SE-vendor-acct,debit,717475.67,SEK,vendor_payment,INV-001403,
BNK-001404,2024-04-01,VG-SE11,SE46 5000 0000 0011 0000 0011,Peab AB,SE-vendor-acct,debit,716642.67,SEK,vendor_payment,INV-001404,
BNK-001405,2024-05-01,VG-SE11,SE46 5000 0000 0011 0000 0011,Peab AB,SE-vendor-acct,debit,715832.67,SEK,vendor_payment,INV-001405,
BNK-001406,2024-06-01,VG-SE11,SE46 5000 0000 0011 0000 0011,Peab AB,SE-vendor-acct,debit,719426.67,SEK,vendor_payment,INV-001406,
BNK-001407,2024-07-01,VG-SE11,SE46 5000 0000 0011 0000 0011,Peab AB,SE-vendor-acct,debit,717528.67,SEK,vendor_payment,INV-001407,
BNK-001408,2024-08-01,VG-SE11,SE46 5000 0000 0011 0000 0011,Peab AB,SE-vendor-acct,debit,720485.67,SEK,vendor_payment,INV-001408,
BNK-001409,2024-09-01,VG-SE11,SE46 5000 0000 0011 0000 0011,Peab AB,SE-vendor-acct,debit,720413.67,SEK,vendor_payment,INV-001409,
BNK-001410,2024-10-01,VG-SE11,SE46 5000 0000 0011 0000 0011,Peab AB,SE-vendor-acct,debit,713589.67,SEK,vendor_payment,INV-001410,
BNK-001411,2024-11-01,VG-SE11,SE46 5000 0000 0011 0000 0011,Peab AB,SE-vendor-acct,debit,714449.67,SEK,vendor_payment,INV-001411,
BNK-001412,2024-12-01,VG-SE11,SE46 5000 0000 0011 0000 0011,Peab AB,SE-vendor-acct,debit,717133.67,SEK,vendor_payment,INV-001412,
BNK-001413,2025-01-01,VG-SE11,SE46 5000 0000 0011 0000 0011,Peab AB,SE-vendor-acct,debit,716118.67,SEK,vendor_payment,INV-001413,
BNK-001414,2025-02-01,VG-SE11,SE46 5000 0000 0011 0000 0011,Peab AB,SE-vendor-acct,debit,715933.67,SEK,vendor_payment,INV-001414,
BNK-001415,2025-03-01,VG-SE11,SE46 5000 0000 0011 0000 0011,Peab AB,SE-vendor-acct,debit,715355.67,SEK,vendor_payment,INV-001415,
BNK-001416,2025-04-01,VG-SE11,SE46 5000 0000 0011 0000 0011,Peab AB,SE-vendor-acct,debit,712687.67,SEK,vendor_payment,INV-001416,
BNK-001417,2025-05-01,VG-SE11,SE46 5000 0000 0011 0000 0011,Peab AB,SE-vendor-acct,debit,718598.67,SEK,vendor_payment,INV-001417,
BNK-001418,2025-06-01,VG-SE11,SE46 5000 0000 0011 0000 0011,Peab AB,SE-vendor-acct,debit,717788.67,SEK,vendor_payment,INV-001418,
BNK-001419,2025-07-01,VG-SE11,SE46 5000 0000 0011 0000 0011,Peab AB,SE-vendor-acct,debit,718755.67,SEK,vendor_payment,INV-001419,
BNK-001420,2025-08-01,VG-SE11,SE46 5000 0000 0011 0000 0011,Peab AB,SE-vendor-acct,debit,713892.67,SEK,vendor_payment,INV-001420,
BNK-001421,2025-09-01,VG-SE11,SE46 5000 0000 0011 0000 0011,Peab AB,SE-vendor-acct,debit,719549.67,SEK,vendor_payment,INV-001421,
BNK-001422,2025-10-01,VG-SE11,SE46 5000 0000 0011 0000 0011,Peab AB,SE-vendor-acct,debit,717653.67,SEK,vendor_payment,INV-001422,
BNK-001423,2025-11-01,VG-SE11,SE46 5000 0000 0011 0000 0011,Peab AB,SE-vendor-acct,debit,718835.67,SEK,vendor_payment,INV-001423,
BNK-001424,2025-12-01,VG-SE11,SE46 5000 0000 0011 0000 0011,Peab AB,SE-vendor-acct,debit,714960.67,SEK,vendor_payment,INV-001424,
BNK-001425,2022-01-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,693274.67,SEK,vendor_payment,INV-001425,
BNK-001426,2022-02-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,691300.67,SEK,vendor_payment,INV-001426,
BNK-001427,2022-03-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,692967.67,SEK,vendor_payment,INV-001427,
BNK-001428,2022-04-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,691968.67,SEK,vendor_payment,INV-001428,
BNK-001429,2022-05-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,694700.67,SEK,vendor_payment,INV-001429,
BNK-001430,2022-06-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,690778.67,SEK,vendor_payment,INV-001430,
BNK-001431,2022-07-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,691176.67,SEK,vendor_payment,INV-001431,
BNK-001432,2022-08-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,690540.67,SEK,vendor_payment,INV-001432,
BNK-001433,2022-09-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,694469.67,SEK,vendor_payment,INV-001433,
BNK-001434,2022-10-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,692615.67,SEK,vendor_payment,INV-001434,
BNK-001435,2022-11-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,693299.67,SEK,vendor_payment,INV-001435,
BNK-001436,2022-12-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,689174.67,SEK,vendor_payment,INV-001436,
BNK-001437,2023-01-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,694015.67,SEK,vendor_payment,INV-001437,
BNK-001438,2023-02-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,687990.67,SEK,vendor_payment,INV-001438,
BNK-001439,2023-03-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,694992.67,SEK,vendor_payment,INV-001439,
BNK-001440,2023-04-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,690242.67,SEK,vendor_payment,INV-001440,
BNK-001441,2023-05-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,693723.67,SEK,vendor_payment,INV-001441,
BNK-001442,2023-06-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,691387.67,SEK,vendor_payment,INV-001442,
BNK-001443,2023-07-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,690826.67,SEK,vendor_payment,INV-001443,
BNK-001444,2023-08-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,692873.67,SEK,vendor_payment,INV-001444,
BNK-001445,2023-09-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,688838.67,SEK,vendor_payment,INV-001445,
BNK-001446,2023-10-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,693190.67,SEK,vendor_payment,INV-001446,
BNK-001447,2023-11-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,690526.67,SEK,vendor_payment,INV-001447,
BNK-001448,2023-12-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,695347.67,SEK,vendor_payment,INV-001448,
BNK-001449,2024-01-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,692671.67,SEK,vendor_payment,INV-001449,
BNK-001450,2024-02-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,688655.67,SEK,vendor_payment,INV-001450,
BNK-001451,2024-03-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,691301.67,SEK,vendor_payment,INV-001451,
BNK-001452,2024-04-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,689019.67,SEK,vendor_payment,INV-001452,
BNK-001453,2024-05-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,688235.67,SEK,vendor_payment,INV-001453,
BNK-001454,2024-06-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,690686.67,SEK,vendor_payment,INV-001454,
BNK-001455,2024-07-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,693701.67,SEK,vendor_payment,INV-001455,
BNK-001456,2024-08-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,694324.67,SEK,vendor_payment,INV-001456,
BNK-001457,2024-09-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,695628.67,SEK,vendor_payment,INV-001457,
BNK-001458,2024-10-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,695466.67,SEK,vendor_payment,INV-001458,
BNK-001459,2024-11-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,693457.67,SEK,vendor_payment,INV-001459,
BNK-001460,2024-12-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,694478.67,SEK,vendor_payment,INV-001460,
BNK-001461,2025-01-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,691090.67,SEK,vendor_payment,INV-001461,
BNK-001462,2025-02-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,692119.67,SEK,vendor_payment,INV-001462,
BNK-001463,2025-03-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,695052.67,SEK,vendor_payment,INV-001463,
BNK-001464,2025-04-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,693407.67,SEK,vendor_payment,INV-001464,
BNK-001465,2025-05-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,694621.67,SEK,vendor_payment,INV-001465,
BNK-001466,2025-06-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,691503.67,SEK,vendor_payment,INV-001466,
BNK-001467,2025-07-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,687835.67,SEK,vendor_payment,INV-001467,
BNK-001468,2025-08-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,694292.67,SEK,vendor_payment,INV-001468,
BNK-001469,2025-09-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,688404.67,SEK,vendor_payment,INV-001469,
BNK-001470,2025-10-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,690025.67,SEK,vendor_payment,INV-001470,
BNK-001471,2025-11-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,689705.67,SEK,vendor_payment,INV-001471,
BNK-001472,2025-12-01,VG-SE12,SE47 5000 0000 0012 0000 0012,JM AB,SE-vendor-acct,debit,689267.67,SEK,vendor_payment,INV-001472,
BNK-001473,2022-01-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,669441.67,SEK,vendor_payment,INV-001473,
BNK-001474,2022-02-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,665265.67,SEK,vendor_payment,INV-001474,
BNK-001475,2022-03-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,669647.67,SEK,vendor_payment,INV-001475,
BNK-001476,2022-04-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,663999.67,SEK,vendor_payment,INV-001476,
BNK-001477,2022-05-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,664830.67,SEK,vendor_payment,INV-001477,
BNK-001478,2022-06-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,669103.67,SEK,vendor_payment,INV-001478,
BNK-001479,2022-07-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,663559.67,SEK,vendor_payment,INV-001479,
BNK-001480,2022-08-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,666968.67,SEK,vendor_payment,INV-001480,
BNK-001481,2022-09-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,663834.67,SEK,vendor_payment,INV-001481,
BNK-001482,2022-10-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,664656.67,SEK,vendor_payment,INV-001482,
BNK-001483,2022-11-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,665420.67,SEK,vendor_payment,INV-001483,
BNK-001484,2022-12-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,666686.67,SEK,vendor_payment,INV-001484,
BNK-001485,2023-01-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,665424.67,SEK,vendor_payment,INV-001485,
BNK-001486,2023-02-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,663968.67,SEK,vendor_payment,INV-001486,
BNK-001487,2023-03-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,662934.67,SEK,vendor_payment,INV-001487,
BNK-001488,2023-04-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,667470.67,SEK,vendor_payment,INV-001488,
BNK-001489,2023-05-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,669993.67,SEK,vendor_payment,INV-001489,
BNK-001490,2023-06-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,667350.67,SEK,vendor_payment,INV-001490,
BNK-001491,2023-07-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,668511.67,SEK,vendor_payment,INV-001491,
BNK-001492,2023-08-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,662700.67,SEK,vendor_payment,INV-001492,
BNK-001493,2023-09-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,667312.67,SEK,vendor_payment,INV-001493,
BNK-001494,2023-10-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,668717.67,SEK,vendor_payment,INV-001494,
BNK-001495,2023-11-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,668437.67,SEK,vendor_payment,INV-001495,
BNK-001496,2023-12-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,667241.67,SEK,vendor_payment,INV-001496,
BNK-001497,2024-01-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,665785.67,SEK,vendor_payment,INV-001497,
BNK-001498,2024-02-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,670220.67,SEK,vendor_payment,INV-001498,
BNK-001499,2024-03-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,669199.67,SEK,vendor_payment,INV-001499,
BNK-001500,2024-04-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,663019.67,SEK,vendor_payment,INV-001500,
BNK-001501,2024-05-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,663171.67,SEK,vendor_payment,INV-001501,
BNK-001502,2024-06-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,670115.67,SEK,vendor_payment,INV-001502,
BNK-001503,2024-07-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,670527.67,SEK,vendor_payment,INV-001503,
BNK-001504,2024-08-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,668169.67,SEK,vendor_payment,INV-001504,
BNK-001505,2024-09-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,664595.67,SEK,vendor_payment,INV-001505,
BNK-001506,2024-10-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,666182.67,SEK,vendor_payment,INV-001506,
BNK-001507,2024-11-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,666505.67,SEK,vendor_payment,INV-001507,
BNK-001508,2024-12-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,666099.67,SEK,vendor_payment,INV-001508,
BNK-001509,2025-01-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,670338.67,SEK,vendor_payment,INV-001509,
BNK-001510,2025-02-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,670296.67,SEK,vendor_payment,INV-001510,
BNK-001511,2025-03-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,664942.67,SEK,vendor_payment,INV-001511,
BNK-001512,2025-04-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,664139.67,SEK,vendor_payment,INV-001512,
BNK-001513,2025-05-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,668067.67,SEK,vendor_payment,INV-001513,
BNK-001514,2025-06-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,668130.67,SEK,vendor_payment,INV-001514,
BNK-001515,2025-07-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,668524.67,SEK,vendor_payment,INV-001515,
BNK-001516,2025-08-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,667361.67,SEK,vendor_payment,INV-001516,
BNK-001517,2025-09-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,669587.67,SEK,vendor_payment,INV-001517,
BNK-001518,2025-10-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,667963.67,SEK,vendor_payment,INV-001518,
BNK-001519,2025-11-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,669713.67,SEK,vendor_payment,INV-001519,
BNK-001520,2025-12-01,VG-SE13,SE48 5000 0000 0013 0000 0013,SKF AB,SE-vendor-acct,debit,662822.67,SEK,vendor_payment,INV-001520,
BNK-001521,2022-01-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,652702.0,SEK,vendor_payment,INV-001521,
BNK-001522,2022-02-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,648269.0,SEK,vendor_payment,INV-001522,
BNK-001523,2022-03-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,651075.0,SEK,vendor_payment,INV-001523,
BNK-001524,2022-04-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,650137.0,SEK,vendor_payment,INV-001524,
BNK-001525,2022-05-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,647568.0,SEK,vendor_payment,INV-001525,
BNK-001526,2022-06-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,652774.0,SEK,vendor_payment,INV-001526,
BNK-001527,2022-07-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,652912.0,SEK,vendor_payment,INV-001527,
BNK-001528,2022-08-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,652651.0,SEK,vendor_payment,INV-001528,
BNK-001529,2022-09-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,650511.0,SEK,vendor_payment,INV-001529,
BNK-001530,2022-10-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,646194.0,SEK,vendor_payment,INV-001530,
BNK-001531,2022-11-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,650172.0,SEK,vendor_payment,INV-001531,
BNK-001532,2022-12-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,652797.0,SEK,vendor_payment,INV-001532,
BNK-001533,2023-01-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,650105.0,SEK,vendor_payment,INV-001533,
BNK-001534,2023-02-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,648625.0,SEK,vendor_payment,INV-001534,
BNK-001535,2023-03-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,650680.0,SEK,vendor_payment,INV-001535,
BNK-001536,2023-04-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,646622.0,SEK,vendor_payment,INV-001536,
BNK-001537,2023-05-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,652949.0,SEK,vendor_payment,INV-001537,
BNK-001538,2023-06-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,651805.0,SEK,vendor_payment,INV-001538,
BNK-001539,2023-07-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,646553.0,SEK,vendor_payment,INV-001539,
BNK-001540,2023-08-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,652877.0,SEK,vendor_payment,INV-001540,
BNK-001541,2023-09-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,652737.0,SEK,vendor_payment,INV-001541,
BNK-001542,2023-10-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,651623.0,SEK,vendor_payment,INV-001542,
BNK-001543,2023-11-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,649752.0,SEK,vendor_payment,INV-001543,
BNK-001544,2023-12-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,649560.0,SEK,vendor_payment,INV-001544,
BNK-001545,2024-01-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,648117.0,SEK,vendor_payment,INV-001545,
BNK-001546,2024-02-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,653183.0,SEK,vendor_payment,INV-001546,
BNK-001547,2024-03-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,649785.0,SEK,vendor_payment,INV-001547,
BNK-001548,2024-04-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,648425.0,SEK,vendor_payment,INV-001548,
BNK-001549,2024-05-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,651825.0,SEK,vendor_payment,INV-001549,
BNK-001550,2024-06-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,652525.0,SEK,vendor_payment,INV-001550,
BNK-001551,2024-07-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,651700.0,SEK,vendor_payment,INV-001551,
BNK-001552,2024-08-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,651542.0,SEK,vendor_payment,INV-001552,
BNK-001553,2024-09-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,646482.0,SEK,vendor_payment,INV-001553,
BNK-001554,2024-10-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,652862.0,SEK,vendor_payment,INV-001554,
BNK-001555,2024-11-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,651226.0,SEK,vendor_payment,INV-001555,
BNK-001556,2024-12-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,650484.0,SEK,vendor_payment,INV-001556,
BNK-001557,2025-01-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,650452.0,SEK,vendor_payment,INV-001557,
BNK-001558,2025-02-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,651017.0,SEK,vendor_payment,INV-001558,
BNK-001559,2025-03-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,647629.0,SEK,vendor_payment,INV-001559,
BNK-001560,2025-04-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,647422.0,SEK,vendor_payment,INV-001560,
BNK-001561,2025-05-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,648280.0,SEK,vendor_payment,INV-001561,
BNK-001562,2025-06-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,648479.0,SEK,vendor_payment,INV-001562,
BNK-001563,2025-07-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,652447.0,SEK,vendor_payment,INV-001563,
BNK-001564,2025-08-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,649035.0,SEK,vendor_payment,INV-001564,
BNK-001565,2025-09-01,VG-SE14,SE49 5000 0000 0014 0000 0014,Autoliv Sverige AB,SE-vendor-acct,debit,652410.0,SEK,vendor_payment,INV-001565,
